,Codice stazione,Sostanza,Conc_max,Comune
41653,58005,ALACLOR,0.0,
41654,58005,METOMIL,0.0,
41655,58005,CLORIDAZON,0.0,
41656,58005,BOSCALID,0.0,
41657,58005,CLOROTALONIL,0.0,
41658,58005,ATRAZINA,0.0,
41659,58005,"2,6-DICLOROBENZAMMIDE",0.0,
41660,58005,METIOCARB,0.0,
41661,58005,LENACIL,0.0,
41662,58005,MOLINATE,0.0,
41663,58005,TIOPHANATE-METHYL,0.0,
41664,58005,FLUOPICOLIDE,0.0,
41665,58005,FORMOTION,0.0,
41666,58005,ETOFUMESATE,0.0,
41667,58005,TIOBENCARB,0.0,
41668,58005,CLORPIRIFOS,0.0,
41669,58005,ESACLOROCICLOESANO alfa,0.0,
41670,58005,ESACLOROCICLOESANO beta,0.0,
41671,58005,DIURON,0.0,
41672,58005,LINURON,0.0,
41673,58005,ISOPROTURON,0.0,
41674,58005,"DDE, op",0.0,
41675,204555,CLORPIRIFOS,0.0,
41676,58005,ACETOCLOR,0.0,
41677,58005,IPRODIONE,0.0,
41678,58005,TIOCARBAZIL,0.0,
41679,58005,PENDIMETALIN,0.0,
41680,58005,METAMITRON,0.0,
41681,58005,BUPIRIMATE,0.0,
41682,58005,BIFENOX,0.0,
41683,58005,CLORFENVINFOS,0.0,
41684,58005,"DDT, pp",0.0,
41685,58005,ESAZINONE,0.0,
41686,58005,CIPERMETRINA,0.0,
41687,58005,PIRIMETANIL,0.0,
41688,58005,"DDD, op",0.0,
41689,58005,TRICLOPIR,0.0,
41690,58005,METALAXIL,0.0,
41691,58005,ESACLOROCICLOESANO gamma,0.0,
41692,58005,PROPICONAZOLO,0.0,
41693,58005,ESACLOROCICLOESANO,0.0,
41694,58005,ATRAZINA DESETIL,0.0,
41695,58005,FLUROXIPIR,0.0,
41696,58005,PROPANIL,0.0,
41697,58005,METSULFURON-METILE,0.0,
41698,58005,FLUTRIAFOL,0.0,
41699,58005,TRIASULFURON,0.0,
41700,58005,QUINCLORAC,0.0,
41701,58005,DIMETENAMIDE,0.0,
41702,58005,TRALCOXIDIM,0.0,
41703,58005,TERBUTRINA,0.0,
41704,58005,MICLOBUTANIL,0.0,
41705,58005,MECOPROP,0.0,
41706,58005,PROSULFURON,0.0,
41707,58005,CIPROCONAZOLO,0.0,
41708,58005,MCPA,0.0,
41709,58005,"2,4-DICLOROFENOSSIACETICO ACIDO",0.0,
41710,58005,SULCOTRIONE,0.0,
41711,58005,DICLORAN,0.0,
41712,58020,AMPA,0.5,
41713,58020,OXADIAZON,1.3,
41714,58020,IMAZAMOX,0.09,
41715,58020,GLIFOSATE,0.4,
41716,58020,AZOSSISTROBINA,0.64,
41717,58020,BENTAZONE,0.1,
41718,58020,NICOSULFURON,0.04,
41719,58020,MCPA,0.03,
41720,58020,PRETILACLOR,0.32,
41721,58020,METOLACLOR,0.54,
41722,58020,FLUFENACET,0.44,
41723,58020,CLOMAZONE,0.24,
41724,58020,CICLOXIDIM,0.07,
41725,58020,BENSULFURON-METILE,0.22,
41726,58020,TRICICLAZOLO,0.02,
41727,58020,DIURON,0.02,
41728,58020,METRIBUZIN,0.06,
41729,58020,BOSCALID,0.04,
41730,58020,ISOXAFLUTOLE,0.0,
41731,58020,MESOTRIONE,0.0,
41732,58020,"1,4 DICLOROBENZENE",0.0,
41733,58020,"1,2-DICLOROETANO",0.0,
41734,58020,TEBUCONAZOLO,0.0,
41735,58020,DIMETOMORF,0.0,
41736,58020,SPIROXAMINA,0.0,
41737,58020,DICLOBENIL,0.0,
41738,58020,AZIMSULFURON,0.0,
41739,58020,AMIDOSULFURON,0.0,
41740,58020,CIPRODINIL,0.0,
41741,58020,MALATION,0.0,
41742,58020,SIMAZINA,0.0,
41743,58020,IMAZOSULFURON,0.0,
41744,58020,RIMSULFURON,0.0,
41745,58020,BISPIRIBAC-SODIO,0.0,
41746,58020,ETOSSISULFURON,0.0,
41747,58020,CAPTANO,0.0,
41748,58020,FOLPET,0.0,
41749,58020,IMIDACLOPRID,0.0,
41750,58020,IPROVALICARB,0.0,
41751,58020,CLOROTOLURON,0.0,
41752,58020,CARBOFURAN,0.0,
41753,58020,ALACLOR,0.0,
41754,58020,CLORIDAZON,0.0,
41755,58020,CLOROTALONIL,0.0,
41756,58020,ATRAZINA,0.0,
41757,58020,"2,6-DICLOROBENZAMMIDE",0.0,
41758,58020,METIOCARB,0.0,
41759,58020,LENACIL,0.0,
41760,58020,MOLINATE,0.0,
41761,58020,TIOPHANATE-METHYL,0.0,
41762,58020,FLUOPICOLIDE,0.0,
41763,58020,FORMOTION,0.0,
41764,58020,ETOFUMESATE,0.0,
41765,58020,TIOBENCARB,0.0,
41766,58020,CLORPIRIFOS,0.0,
41767,58020,LINURON,0.0,
41768,58020,ISOPROTURON,0.0,
41769,58020,ACETOCLOR,0.0,
41770,58020,IPRODIONE,0.0,
41771,58020,TIOCARBAZIL,0.0,
41772,58020,PENDIMETALIN,0.0,
41773,58020,METAMITRON,0.0,
41774,58020,BUPIRIMATE,0.0,
41775,58020,ESAZINONE,0.0,
41776,58020,PIRIMETANIL,0.0,
41777,58020,"1,3-DICLOROPROPENE",0.0,
41778,58020,TRICLOPIR,0.0,
41779,58020,METALAXIL,0.0,
41780,58020,PROPICONAZOLO,0.0,
41781,58020,ATRAZINA DESETIL,0.0,
41782,58020,FLUROXIPIR,0.0,
41783,58020,PROPANIL,0.0,
41784,58020,METSULFURON-METILE,0.0,
41785,58020,FLUTRIAFOL,0.0,
41786,58020,TRIASULFURON,0.0,
41787,58020,QUINCLORAC,0.0,
41788,58020,DIMETENAMIDE,0.0,
41789,58020,TRALCOXIDIM,0.0,
41790,58020,MICLOBUTANIL,0.0,
41791,58020,NAFTALENE,0.0,
41792,58020,MECOPROP,0.0,
41793,58020,PROSULFURON,0.0,
41794,58020,CIPROCONAZOLO,0.0,
41795,58020,"2,4-DICLOROFENOSSIACETICO ACIDO",0.0,
41796,58020,SULCOTRIONE,0.0,
41797,58020,DICLORAN,0.0,
41798,58030,GLIFOSATE,0.5,
41799,58030,AMPA,0.8,
41800,58030,AZOSSISTROBINA,2.09,
41801,58030,OXADIAZON,1.41,
41802,58030,NICOSULFURON,0.06,
41803,58030,IMAZAMOX,0.06,
41804,58030,MCPA,0.03,
41805,58030,BENTAZONE,0.12,
41806,58030,PRETILACLOR,0.41,
41807,58030,BENSULFURON-METILE,0.23,
41808,58030,METRIBUZIN,0.27,
41809,58030,METOLACLOR,0.22,
41810,58030,QUINCLORAC,0.33,
41811,58030,FLUROXIPIR,0.05,
41812,58030,AZIMSULFURON,0.09,
41813,58030,FLUFENACET,0.53,
41814,58030,CLOMAZONE,0.33,
41815,58030,TRICICLAZOLO,0.02,
41816,58030,ISOXAFLUTOLE,0.0,
41817,58030,CLOROTOLURON,0.0,
41818,58030,CARBOFURAN,0.0,
41819,58030,ALACLOR,0.0,
41820,58030,METOMIL,0.0,
41821,58030,CLORIDAZON,0.0,
41822,58030,BOSCALID,0.0,
41823,58030,CLOROTALONIL,0.0,
41824,58030,ATRAZINA,0.0,
41825,58030,"2,6-DICLOROBENZAMMIDE",0.0,
41826,58030,METIOCARB,0.0,
41827,58030,CICLOXIDIM,0.0,
41828,58030,LENACIL,0.0,
41829,58030,TIOPHANATE-METHYL,0.0,
41830,58030,FLUOPICOLIDE,0.0,
41831,58030,FORMOTION,0.0,
41832,58030,ETOFUMESATE,0.0,
41833,58030,TIOBENCARB,0.0,
41834,58030,CLORPIRIFOS,0.0,
41835,58030,DIURON,0.0,
41836,58030,LINURON,0.0,
41837,58030,ISOPROTURON,0.0,
41838,58030,ACETOCLOR,0.0,
41839,58030,IPRODIONE,0.0,
41840,58030,TIOCARBAZIL,0.0,
41841,58030,PENDIMETALIN,0.0,
41842,58030,METAMITRON,0.0,
41843,58030,BUPIRIMATE,0.0,
41844,58030,ESAZINONE,0.0,
41845,58030,PIRIMETANIL,0.0,
41846,58030,"1,3-DICLOROPROPENE",0.0,
41847,58030,TRICLOPIR,0.0,
41848,58030,METALAXIL,0.0,
41849,58030,PROPICONAZOLO,0.0,
41850,58030,ATRAZINA DESETIL,0.0,
41851,58030,PROPANIL,0.0,
41852,58030,METSULFURON-METILE,0.0,
41853,58030,FLUTRIAFOL,0.0,
41854,58030,TRIASULFURON,0.0,
41855,58030,MOLINATE,0.0,
41856,58030,"1,2-DICLOROETANO",0.0,
41857,58030,TEBUCONAZOLO,0.0,
41858,204555,DIURON,0.0,
41859,58030,DIMETOMORF,0.0,
41860,58030,SPIROXAMINA,0.0,
41861,58030,DICLOBENIL,0.0,
41862,58030,AMIDOSULFURON,0.0,
41863,58030,CIPRODINIL,0.0,
41864,58030,MALATION,0.0,
41865,58030,SIMAZINA,0.0,
41866,58030,IMAZOSULFURON,0.0,
41867,58030,RIMSULFURON,0.0,
41868,58030,BISPIRIBAC-SODIO,0.0,
41869,58030,ETOSSISULFURON,0.0,
41870,58030,CAPTANO,0.0,
41871,58030,FOLPET,0.0,
41872,58030,IMIDACLOPRID,0.0,
41873,58030,IPROVALICARB,0.0,
41874,58030,DIMETENAMIDE,0.0,
41875,58030,TRALCOXIDIM,0.0,
41876,58030,MICLOBUTANIL,0.0,
41877,58030,NAFTALENE,0.0,
41878,58030,MECOPROP,0.0,
41879,58030,PROSULFURON,0.0,
41880,58030,CIPROCONAZOLO,0.0,
41881,58030,"2,4-DICLOROFENOSSIACETICO ACIDO",0.0,
41882,58030,SULCOTRIONE,0.0,
41883,58030,DICLORAN,0.0,
41884,61051,METSULFURON-METILE,0.0,
41885,61051,FLUTRIAFOL,0.0,
41886,61051,CLOMAZONE,0.0,
41887,61051,TRIASULFURON,0.0,
41888,61051,DIMETENAMIDE,0.0,
41889,61051,TRALCOXIDIM,0.0,
41890,61051,MICLOBUTANIL,0.0,
41891,61051,MECOPROP,0.0,
41892,61051,PROSULFURON,0.0,
41893,61051,CIPROCONAZOLO,0.0,
41894,61051,MCPA,0.0,
41895,61051,"2,4-DICLOROFENOSSIACETICO ACIDO",0.0,
41896,61051,SULCOTRIONE,0.0,
41897,61051,DICLORAN,0.0,
41898,62025,IMIDACLOPRID,0.06,
41899,62025,TEBUCONAZOLO,0.05,
41900,62025,PIRIMETANIL,0.03,
41901,62025,DIMETOMORF,0.05,
41902,62025,IMAZAMOX,0.03,
41903,62025,FLUOPICOLIDE,0.05,
41904,62025,DIURON,0.02,
41905,62025,BOSCALID,0.03,
41906,62025,CAPTANO,1.0,
41907,62025,NICOSULFURON,0.04,
41908,62025,FLUFENACET,0.19,
41909,62025,METALAXIL,0.02,
41910,62025,METOLACLOR,0.03,
41911,62025,"2,6-DICLOROBENZAMMIDE",0.0,
41912,62025,METIOCARB,0.0,
41913,62025,METRIBUZIN,0.0,
41914,62025,LENACIL,0.0,
41915,62025,TIOPHANATE-METHYL,0.0,
41916,62025,BENTAZONE,0.0,
41917,62025,CICLOXIDIM,0.0,
41918,62025,FORMOTION,0.0,
41919,62025,ETOFUMESATE,0.0,
41920,62025,CLORPIRIFOS,0.0,
41921,62025,OXADIAZON,0.0,
41922,62025,AZOSSISTROBINA,0.0,
41923,62025,FOLPET,0.0,
41924,62025,IPROVALICARB,0.0,
41925,62025,ISOXAFLUTOLE,0.0,
41926,62025,CLOROTOLURON,0.0,
41927,62025,CARBOFURAN,0.0,
41928,62025,ALACLOR,0.0,
41929,62025,METOMIL,0.0,
41930,62025,CLORIDAZON,0.0,
41931,62025,CLOROTALONIL,0.0,
41932,62025,ATRAZINA,0.0,
41933,62025,RIMSULFURON,0.0,
41934,62025,TRALCOXIDIM,0.0,
41935,62025,MICLOBUTANIL,0.0,
41936,62025,NAFTALENE,0.0,
41937,62025,MECOPROP,0.0,
41938,62025,PROSULFURON,0.0,
41939,62025,CIPROCONAZOLO,0.0,
41940,62025,MCPA,0.0,
41941,62025,"2,4-DICLOROFENOSSIACETICO ACIDO",0.0,
41942,62025,SULCOTRIONE,0.0,
41943,62025,DICLORAN,0.0,
41944,62025,MESOTRIONE,0.0,
41945,62025,"1,4 DICLOROBENZENE",0.0,
41946,62025,"1,2-DICLOROETANO",0.0,
41947,62025,SPIROXAMINA,0.0,
41948,62025,DICLOBENIL,0.0,
41949,62025,AMIDOSULFURON,0.0,
41950,62025,CIPRODINIL,0.0,
41951,62025,MALATION,0.0,
41952,62025,SIMAZINA,0.0,
41953,62025,LINURON,0.0,
41954,62025,ISOPROTURON,0.0,
41955,62025,ACETOCLOR,0.0,
41956,62025,IPRODIONE,0.0,
41957,62025,TIOCARBAZIL,0.0,
41958,62025,PENDIMETALIN,0.0,
41959,62025,METAMITRON,0.0,
41960,62025,BUPIRIMATE,0.0,
41961,62025,ESAZINONE,0.0,
41962,62025,"1,3-DICLOROPROPENE",0.0,
41963,62025,TRICLOPIR,0.0,
41964,62025,PROPICONAZOLO,0.0,
41965,62025,ATRAZINA DESETIL,0.0,
41966,62025,FLUROXIPIR,0.0,
41967,62025,METSULFURON-METILE,0.0,
41968,62025,FLUTRIAFOL,0.0,
41969,62025,CLOMAZONE,0.0,
41970,62025,TRIASULFURON,0.0,
41971,62025,DIMETENAMIDE,0.0,
41972,62045,METOLACLOR,2.2,
41973,62045,TEBUCONAZOLO,0.47,
41974,62045,DIMETOMORF,0.44,
41975,62045,BENTAZONE,0.1,
41976,62045,IMIDACLOPRID,0.03,
41977,62045,METALAXIL,0.22,
41978,62045,BOSCALID,0.02,
41979,62045,SULCOTRIONE,0.04,
41980,62045,"2,4-DICLOROFENOSSIACETICO ACIDO",0.03,
41981,62045,MCPA,0.08,
41982,62045,IMAZAMOX,0.44,
41983,62045,NICOSULFURON,0.57,
41984,62045,METRIBUZIN,0.25,
41985,62045,FLUFENACET,0.42,
41986,62045,AZOSSISTROBINA,0.6,
41987,62045,FLUOPICOLIDE,0.03,
41988,62045,ATRAZINA,0.03,
41989,62045,PENDIMETALIN,0.03,
41990,62045,CLOMAZONE,0.1,
41991,62045,ESAZINONE,0.0,
41992,62045,CICLOXIDIM,0.0,
41993,62045,MESOTRIONE,0.0,
41994,62045,"1,4 DICLOROBENZENE",0.0,
41995,62045,"1,2-DICLOROETANO",0.0,
41996,62045,SPIROXAMINA,0.0,
41997,62045,DICLOBENIL,0.0,
41998,62045,AMIDOSULFURON,0.0,
41999,62045,CIPRODINIL,0.0,
42000,62045,MALATION,0.0,
42001,62045,SIMAZINA,0.0,
42002,62045,RIMSULFURON,0.0,
42003,62045,CAPTANO,0.0,
42004,62045,FOLPET,0.0,
42005,62045,IPROVALICARB,0.0,
42006,62045,ISOXAFLUTOLE,0.0,
42007,62045,CLOROTOLURON,0.0,
42008,62045,CARBOFURAN,0.0,
42009,62045,ALACLOR,0.0,
42010,62045,METOMIL,0.0,
42011,62045,CLORIDAZON,0.0,
42012,62045,CLOROTALONIL,0.0,
42013,62045,OXADIAZON,0.0,
42014,62045,"2,6-DICLOROBENZAMMIDE",0.0,
42015,62045,METIOCARB,0.0,
42016,62045,LENACIL,0.0,
42017,62045,TIOPHANATE-METHYL,0.0,
42018,62045,FORMOTION,0.0,
42019,62045,ETOFUMESATE,0.0,
42020,62045,CLORPIRIFOS,0.0,
42021,62045,DIURON,0.0,
42022,62045,LINURON,0.0,
42023,62045,ISOPROTURON,0.0,
42024,62045,ACETOCLOR,0.0,
42025,62045,IPRODIONE,0.0,
42026,62045,TIOCARBAZIL,0.0,
42027,62045,METAMITRON,0.0,
42028,62045,BUPIRIMATE,0.0,
42029,62045,PIRIMETANIL,0.0,
42030,62045,"1,3-DICLOROPROPENE",0.0,
42031,62045,TRICLOPIR,0.0,
42032,62045,PROPICONAZOLO,0.0,
42033,62045,ATRAZINA DESETIL,0.0,
42034,62045,PROCLORAZ,0.0,
42035,62045,FLUROXIPIR,0.0,
42036,62045,METSULFURON-METILE,0.0,
42037,62045,FLUTRIAFOL,0.0,
42038,62045,TRIASULFURON,0.0,
42039,62045,DIMETENAMIDE,0.0,
42040,62045,TRALCOXIDIM,0.0,
42041,62045,MICLOBUTANIL,0.0,
42042,62045,NAFTALENE,0.0,
42043,62045,MECOPROP,0.0,
42044,62045,PROSULFURON,0.0,
42045,62045,CIPROCONAZOLO,0.0,
42046,62045,DICLORAN,0.0,
42047,64030,METOLACLOR,0.76,
42048,64030,DIMETOMORF,0.48,
42049,64030,IMIDACLOPRID,0.09,
42050,64030,FLUOPICOLIDE,0.14,
42051,64030,TEBUCONAZOLO,0.05,
42052,64030,NICOSULFURON,1.4,
42053,64030,IMAZAMOX,0.04,
42054,64030,CLOMAZONE,0.51,
42055,64030,METALAXIL,0.3,
42056,64030,AZOSSISTROBINA,0.05,
42057,64030,METAMITRON,0.47,
42058,64030,BENTAZONE,0.05,
42059,64030,MCPA,0.06,
42060,64030,DIURON,0.03,
42061,64030,METRIBUZIN,0.37,
42062,64030,BUPIRIMATE,0.08,
42063,64030,BOSCALID,0.04,
42064,64030,FLUFENACET,0.12,
42065,64030,MECOPROP,0.1,
42066,64030,CLORPIRIFOS,0.0,
42067,64030,CICLOXIDIM,0.0,
42068,64030,MESOTRIONE,0.0,
42069,64030,"1,4 DICLOROBENZENE",0.0,
42070,64030,"1,2-DICLOROETANO",0.0,
42071,64030,SPIROXAMINA,0.0,
42072,64030,DICLOBENIL,0.0,
42073,64030,AMIDOSULFURON,0.0,
42074,64030,CIPRODINIL,0.0,
42075,64030,MALATION,0.0,
42076,64030,SIMAZINA,0.0,
42077,64030,RIMSULFURON,0.0,
42078,64030,CAPTANO,0.0,
42079,64030,FOLPET,0.0,
42080,64030,IPROVALICARB,0.0,
42081,64030,ISOXAFLUTOLE,0.0,
42082,64030,CLOROTOLURON,0.0,
42083,64030,CARBOFURAN,0.0,
42084,64030,ALACLOR,0.0,
42085,64030,METOMIL,0.0,
42086,64030,CLORIDAZON,0.0,
42087,64030,CLOROTALONIL,0.0,
42088,64030,ATRAZINA,0.0,
42089,64030,OXADIAZON,0.0,
42090,64030,"2,6-DICLOROBENZAMMIDE",0.0,
42091,64030,METIOCARB,0.0,
42092,64030,LENACIL,0.0,
42093,64030,TIOPHANATE-METHYL,0.0,
42094,64030,FORMOTION,0.0,
42095,64030,ETOFUMESATE,0.0,
42096,64030,LINURON,0.0,
42097,64030,ISOPROTURON,0.0,
42098,64030,ACETOCLOR,0.0,
42099,64030,IPRODIONE,0.0,
42100,64030,TIOCARBAZIL,0.0,
42101,64030,PENDIMETALIN,0.0,
42102,64030,ESAZINONE,0.0,
42103,64030,PIRIMETANIL,0.0,
42104,64030,"1,3-DICLOROPROPENE",0.0,
42105,64030,TRICLOPIR,0.0,
42106,64030,PROPICONAZOLO,0.0,
42107,64030,ATRAZINA DESETIL,0.0,
42108,64030,FLUROXIPIR,0.0,
42109,64030,METSULFURON-METILE,0.0,
42110,64030,FLUTRIAFOL,0.0,
42111,64030,TRIASULFURON,0.0,
42112,64030,DIMETENAMIDE,0.0,
42113,64030,TRALCOXIDIM,0.0,
42114,64030,MICLOBUTANIL,0.0,
42115,64030,NAFTALENE,0.0,
42116,64030,PROSULFURON,0.0,
42117,64030,CIPROCONAZOLO,0.0,
42118,64030,"2,4-DICLOROFENOSSIACETICO ACIDO",0.0,
42119,64030,SULCOTRIONE,0.0,
42120,64030,DICLORAN,0.0,
42121,64040,OXADIAZON,0.1,
42122,64040,METOLACLOR,1.0,
42123,64040,IMAZAMOX,0.23,
42124,64040,MCPA,0.32,
42125,64040,BENTAZONE,0.07,
42126,64040,CLOMAZONE,0.13,
42127,64040,NICOSULFURON,1.21,
42128,64040,MESOTRIONE,0.14,
42129,64040,AZOSSISTROBINA,0.46,
42130,64040,QUINCLORAC,0.07,
42131,64040,TEBUCONAZOLO,0.03,
42132,64040,MECOPROP,0.02,
42133,64040,PENDIMETALIN,0.02,
42134,64040,METAMITRON,0.04,
42135,64040,BOSCALID,0.02,
42136,64040,FLUFENACET,0.04,
42137,64040,CICLOXIDIM,0.03,
42138,64040,DIMETOMORF,0.05,
42139,64040,BENSULFURON-METILE,0.07,
42140,64040,DIURON,0.02,
42141,64040,IMIDACLOPRID,0.04,
42142,64040,IMAZOSULFURON,0.15,
42143,64040,TIOPHANATE-METHYL,0.0,
42144,64040,"1,2-DICLOROETANO",0.0,
42145,64040,FLUOPICOLIDE,0.0,
42146,64040,FORMOTION,0.0,
42147,64040,ETOFUMESATE,0.0,
42148,64040,TIOBENCARB,0.0,
42149,64040,CLORPIRIFOS,0.0,
42150,64040,LINURON,0.0,
42151,64040,ISOPROTURON,0.0,
42152,64040,ACETOCLOR,0.0,
42153,64040,IPRODIONE,0.0,
42154,64040,TIOCARBAZIL,0.0,
42155,64040,BUPIRIMATE,0.0,
42156,64040,AZIMSULFURON,0.0,
42157,64040,TRICICLAZOLO,0.0,
42158,64040,PRETILACLOR,0.0,
42159,64040,ESAZINONE,0.0,
42160,64040,PIRIMETANIL,0.0,
42161,64040,"1,3-DICLOROPROPENE",0.0,
42162,64040,TRICLOPIR,0.0,
42163,64040,METALAXIL,0.0,
42164,64040,PROPICONAZOLO,0.0,
42165,64040,ATRAZINA DESETIL,0.0,
42166,64040,FLUROXIPIR,0.0,
42167,64040,PROPANIL,0.0,
42168,64040,METSULFURON-METILE,0.0,
42169,64040,FLUTRIAFOL,0.0,
42170,64040,TRIASULFURON,0.0,
42171,64040,"1,4 DICLOROBENZENE",0.0,
42172,64040,SIMAZINA,0.0,
42173,64040,SPIROXAMINA,0.0,
42174,64040,RIMSULFURON,0.0,
42175,64040,BISPIRIBAC-SODIO,0.0,
42176,64040,ETOSSISULFURON,0.0,
42177,64040,CAPTANO,0.0,
42178,64040,FOLPET,0.0,
42179,64040,IPROVALICARB,0.0,
42180,64040,ISOXAFLUTOLE,0.0,
42181,64040,CLOROTOLURON,0.0,
42182,64040,CARBOFURAN,0.0,
42183,64040,ALACLOR,0.0,
42184,64040,METOMIL,0.0,
42185,64040,CLORIDAZON,0.0,
42186,64040,CLOROTALONIL,0.0,
42187,64040,ATRAZINA,0.0,
42188,64040,"2,6-DICLOROBENZAMMIDE",0.0,
42189,64040,METIOCARB,0.0,
42190,64040,METRIBUZIN,0.0,
42191,64040,LENACIL,0.0,
42192,64040,MOLINATE,0.0,
42193,64040,DIMETENAMIDE,0.0,
42194,64040,TRALCOXIDIM,0.0,
42195,64040,MICLOBUTANIL,0.0,
42196,64040,NAFTALENE,0.0,
42197,64040,PROSULFURON,0.0,
42198,64040,CIPROCONAZOLO,0.0,
42199,64040,"2,4-DICLOROFENOSSIACETICO ACIDO",0.0,
42200,64040,SULCOTRIONE,0.0,
42201,64040,DICLORAN,0.0,
42202,64040,AMIDOSULFURON,0.0,
42203,64040,CIPRODINIL,0.0,
42204,64040,DICLOBENIL,0.0,
42205,64040,MALATION,0.0,
42206,65045,AMPA,0.8,
42207,65045,GLIFOSATE,0.2,
42208,65045,IMIDACLOPRID,0.03,
42209,65045,PIRIMETANIL,0.02,
42210,65045,FLUOPICOLIDE,0.05,
42211,65045,METALAXIL,0.15,
42212,65045,"2,6-DICLOROBENZAMMIDE",0.03,
42213,65045,DIMETOMORF,0.53,
42214,65045,BOSCALID,0.17,
42215,65045,DIURON,0.13,
42216,65045,SIMAZINA,0.0,
42217,65045,RIMSULFURON,0.0,
42218,65045,AZOSSISTROBINA,0.0,
42219,65045,CAPTANO,0.0,
42220,65045,FOLPET,0.0,
42221,65045,IPROVALICARB,0.0,
42222,65045,ISOXAFLUTOLE,0.0,
42223,65045,FLUFENACET,0.0,
42224,65045,CLOROTOLURON,0.0,
42225,65045,CARBOFURAN,0.0,
42226,65045,ALACLOR,0.0,
42227,65045,METOMIL,0.0,
42228,65045,CLORIDAZON,0.0,
42229,65045,CLOROTALONIL,0.0,
42230,65045,ATRAZINA,0.0,
42231,65045,OXADIAZON,0.0,
42232,65045,METIOCARB,0.0,
42233,65045,METRIBUZIN,0.0,
42234,65045,LENACIL,0.0,
42235,65045,TIOPHANATE-METHYL,0.0,
42236,65045,BENTAZONE,0.0,
42237,65045,FORMOTION,0.0,
42238,65045,ETOFUMESATE,0.0,
42239,65045,CLORPIRIFOS,0.0,
42240,65045,LINURON,0.0,
42241,65045,ISOPROTURON,0.0,
42242,65045,CLOMAZONE,0.0,
42243,65045,MESOTRIONE,0.0,
42244,65045,TEBUCONAZOLO,0.0,
42245,65045,IMAZAMOX,0.0,
42246,65045,SPIROXAMINA,0.0,
42247,65045,DICLOBENIL,0.0,
42248,65045,AMIDOSULFURON,0.0,
42249,65045,CIPRODINIL,0.0,
42250,65045,MALATION,0.0,
42251,65045,PROSULFURON,0.0,
42252,65045,CIPROCONAZOLO,0.0,
42253,65045,MCPA,0.0,
42254,65045,"2,4-DICLOROFENOSSIACETICO ACIDO",0.0,
42255,65045,SULCOTRIONE,0.0,
42256,65045,DICLORAN,0.0,
42257,65065,GLIFOSATE,0.5,
42258,65065,AMPA,0.5,
42259,65065,DIMETOMORF,0.47,
42260,65065,BOSCALID,0.06,
42261,65065,TEBUCONAZOLO,0.03,
42262,65065,METALAXIL,0.18,
42263,65065,PIRIMETANIL,0.04,
42264,65065,METSULFURON-METILE,0.0,
42265,65065,CICLOXIDIM,0.0,
42266,65065,MESOTRIONE,0.0,
42267,65065,"1,4 DICLOROBENZENE",0.0,
42268,65065,"1,2-DICLOROETANO",0.0,
42269,65065,NICOSULFURON,0.0,
42270,65065,IMAZAMOX,0.0,
42271,65065,SPIROXAMINA,0.0,
42272,65065,DICLOBENIL,0.0,
42273,65065,AMIDOSULFURON,0.0,
42274,65065,CIPRODINIL,0.0,
42275,65065,MALATION,0.0,
42276,65065,SIMAZINA,0.0,
42277,65065,RIMSULFURON,0.0,
42278,65065,AZOSSISTROBINA,0.0,
42279,65065,CAPTANO,0.0,
42280,65065,FOLPET,0.0,
42281,65065,IMIDACLOPRID,0.0,
42282,65065,IPROVALICARB,0.0,
42283,65065,ISOXAFLUTOLE,0.0,
42284,65065,FLUFENACET,0.0,
42285,65065,CLOROTOLURON,0.0,
42286,65065,CARBOFURAN,0.0,
42287,65065,ALACLOR,0.0,
42288,65065,METOMIL,0.0,
42289,65065,CLORIDAZON,0.0,
42290,65065,CLOROTALONIL,0.0,
42291,65065,ATRAZINA,0.0,
42292,65065,OXADIAZON,0.0,
42293,65065,"2,6-DICLOROBENZAMMIDE",0.0,
42294,65065,METIOCARB,0.0,
42295,65065,METRIBUZIN,0.0,
42296,65065,LENACIL,0.0,
42297,65065,TIOPHANATE-METHYL,0.0,
42298,65065,FLUOPICOLIDE,0.0,
42299,65065,BENTAZONE,0.0,
42300,65065,FORMOTION,0.0,
42301,65065,ETOFUMESATE,0.0,
42302,65065,CLORPIRIFOS,0.0,
42303,65065,DIURON,0.0,
42304,65065,LINURON,0.0,
42305,65065,ISOPROTURON,0.0,
42306,65065,ACETOCLOR,0.0,
42307,65065,IPRODIONE,0.0,
42308,65065,TIOCARBAZIL,0.0,
42309,65065,PENDIMETALIN,0.0,
42310,65065,METAMITRON,0.0,
42311,65065,BUPIRIMATE,0.0,
42312,65065,METOLACLOR,0.0,
42313,65065,ESAZINONE,0.0,
42314,65065,"1,3-DICLOROPROPENE",0.0,
42315,65065,TRICLOPIR,0.0,
42316,65065,PROPICONAZOLO,0.0,
42317,65065,ATRAZINA DESETIL,0.0,
42318,65065,FLUROXIPIR,0.0,
42319,65065,FLUTRIAFOL,0.0,
42320,65065,CLOMAZONE,0.0,
42321,65065,TRIASULFURON,0.0,
42322,65065,DIMETENAMIDE,0.0,
42323,65065,TRALCOXIDIM,0.0,
42324,65065,MICLOBUTANIL,0.0,
42325,65065,NAFTALENE,0.0,
42326,65065,MECOPROP,0.0,
42327,65065,PROSULFURON,0.0,
42328,65065,CIPROCONAZOLO,0.0,
42329,65065,MCPA,0.0,
