,Codice stazione,Sostanza,Conc_max,Comune
41721,58020,METOLACLOR,0.54,
41722,58020,FLUFENACET,0.44,
41723,58020,CLOMAZONE,0.24,
41724,58020,CICLOXIDIM,0.07,
41725,58020,BENSULFURON-METILE,0.22,
41726,58020,TRICICLAZOLO,0.02,
41727,58020,DIURON,0.02,
41728,58020,METRIBUZIN,0.06,
41729,58020,BOSCALID,0.04,
41798,58030,GLIFOSATE,0.5,
41799,58030,AMPA,0.8,
41800,58030,AZOSSISTROBINA,2.09,
41801,58030,OXADIAZON,1.41,
41802,58030,NICOSULFURON,0.06,
41803,58030,IMAZAMOX,0.06,
41804,58030,MCPA,0.03,
41805,58030,BENTAZONE,0.12,
41806,58030,PRETILACLOR,0.41,
41807,58030,BENSULFURON-METILE,0.23,
41808,58030,METRIBUZIN,0.27,
41809,58030,METOLACLOR,0.22,
41810,58030,QUINCLORAC,0.33,
41811,58030,FLUROXIPIR,0.05,
41812,58030,AZIMSULFURON,0.09,
41813,58030,FLUFENACET,0.53,
41814,58030,CLOMAZONE,0.33,
41815,58030,TRICICLAZOLO,0.02,
41898,62025,IMIDACLOPRID,0.06,
41899,62025,TEBUCONAZOLO,0.05,
41900,62025,PIRIMETANIL,0.03,
41901,62025,DIMETOMORF,0.05,
41902,62025,IMAZAMOX,0.03,
41903,62025,FLUOPICOLIDE,0.05,
41904,62025,DIURON,0.02,
41905,62025,BOSCALID,0.03,
41906,62025,CAPTANO,1.0,
41907,62025,NICOSULFURON,0.04,
41908,62025,FLUFENACET,0.19,
41909,62025,METALAXIL,0.02,
41910,62025,METOLACLOR,0.03,
41972,62045,METOLACLOR,2.2,
41973,62045,TEBUCONAZOLO,0.47,
41974,62045,DIMETOMORF,0.44,
41975,62045,BENTAZONE,0.1,
41976,62045,IMIDACLOPRID,0.03,
41977,62045,METALAXIL,0.22,
41978,62045,BOSCALID,0.02,
41979,62045,SULCOTRIONE,0.04,
41980,62045,"2,4-DICLOROFENOSSIACETICO ACIDO",0.03,
41981,62045,MCPA,0.08,
41982,62045,IMAZAMOX,0.44,
41983,62045,NICOSULFURON,0.57,
41984,62045,METRIBUZIN,0.25,
41985,62045,FLUFENACET,0.42,
41986,62045,AZOSSISTROBINA,0.6,
41987,62045,FLUOPICOLIDE,0.03,
41988,62045,ATRAZINA,0.03,
41989,62045,PENDIMETALIN,0.03,
41990,62045,CLOMAZONE,0.1,
42047,64030,METOLACLOR,0.76,
42048,64030,DIMETOMORF,0.48,
42049,64030,IMIDACLOPRID,0.09,
42050,64030,FLUOPICOLIDE,0.14,
42051,64030,TEBUCONAZOLO,0.05,
42052,64030,NICOSULFURON,1.4,
42053,64030,IMAZAMOX,0.04,
42054,64030,CLOMAZONE,0.51,
42055,64030,METALAXIL,0.3,
42056,64030,AZOSSISTROBINA,0.05,
42057,64030,METAMITRON,0.47,
42058,64030,BENTAZONE,0.05,
42059,64030,MCPA,0.06,
42060,64030,DIURON,0.03,
42061,64030,METRIBUZIN,0.37,
42062,64030,BUPIRIMATE,0.08,
42063,64030,BOSCALID,0.04,
42064,64030,FLUFENACET,0.12,
42065,64030,MECOPROP,0.1,
42121,64040,OXADIAZON,0.1,
42122,64040,METOLACLOR,1.0,
42123,64040,IMAZAMOX,0.23,
42124,64040,MCPA,0.32,
42125,64040,BENTAZONE,0.07,
42126,64040,CLOMAZONE,0.13,
42127,64040,NICOSULFURON,1.21,
42128,64040,MESOTRIONE,0.14,
42129,64040,AZOSSISTROBINA,0.46,
42130,64040,QUINCLORAC,0.07,
42131,64040,TEBUCONAZOLO,0.03,
42132,64040,MECOPROP,0.02,
42133,64040,PENDIMETALIN,0.02,
42134,64040,METAMITRON,0.04,
42135,64040,BOSCALID,0.02,
42136,64040,FLUFENACET,0.04,
42137,64040,CICLOXIDIM,0.03,
42138,64040,DIMETOMORF,0.05,
42139,64040,BENSULFURON-METILE,0.07,
42140,64040,DIURON,0.02,
42141,64040,IMIDACLOPRID,0.04,
42142,64040,IMAZOSULFURON,0.15,
42206,65045,AMPA,0.8,
42207,65045,GLIFOSATE,0.2,
42208,65045,IMIDACLOPRID,0.03,
42209,65045,PIRIMETANIL,0.02,
42210,65045,FLUOPICOLIDE,0.05,
42211,65045,METALAXIL,0.15,
42212,65045,"2,6-DICLOROBENZAMMIDE",0.03,
42213,65045,DIMETOMORF,0.53,
42214,65045,BOSCALID,0.17,
42215,65045,DIURON,0.13,
42257,65065,GLIFOSATE,0.5,
42258,65065,AMPA,0.5,
42259,65065,DIMETOMORF,0.47,
42260,65065,BOSCALID,0.06,
42261,65065,TEBUCONAZOLO,0.03,
42262,65065,METALAXIL,0.18,
42263,65065,PIRIMETANIL,0.04,
42333,65090,AMPA,0.2,
42334,65090,GLIFOSATE,0.5,
42335,65090,DIMETOMORF,0.04,
42409,79010,TEBUCONAZOLO,0.26,
42410,79010,DIMETOMORF,2.41,
42411,79010,METALAXIL,0.87,
42412,79010,BOSCALID,0.09,
42413,79010,IMIDACLOPRID,0.07,
42414,79010,SPIROXAMINA,0.07,
42415,79010,FLUOPICOLIDE,0.03,
42416,79010,METOLACLOR,2.41,
42417,79010,MESOTRIONE,0.04,
42418,79010,NICOSULFURON,1.57,
42419,79010,DIURON,0.03,
42420,79010,"2,6-DICLOROBENZAMMIDE",0.03,
42421,79010,METAMITRON,0.03,
42422,79010,BUPIRIMATE,0.03,
42482,82010,ESACLOROBENZENE,0.032,
42501,87010,ESACLOROBENZENE,0.004,
42534,AT_AL01,DODINA,0.043,Otranto
42684,AT_CE01,ESACLOROBENZENE,0.0006,Vernole
42685,AT_CE01,"DDT, pp",0.003,Vernole
42686,AT_CE01,ESACLOROCICLOESANO gamma,0.0026,Vernole
42687,AT_CE01,ESACLOROCICLOESANO delta,0.0027,Vernole
42806,AT_LE01,AMPA,0.12,Lesina
42807,AT_LE01,CARBENDAZIM,0.032,Lesina
42808,AT_LE01,METALAXIL,0.13,Lesina
42809,AT_LE01,METOSSIFENOZIDE,0.0226,Lesina
42940,AT_LE02,METALAXIL,0.03,Lesina
42941,AT_LE02,GLIFOSATE,0.069,Lesina
42942,AT_LE02,CARBENDAZIM,0.012,Lesina
43081,AT_LE03,CARBENDAZIM,0.013000000000000001,Lesina
43221,AT_LS01,AMPA,0.083,Trinitapoli
43222,AT_LS01,DIMETOMORF,0.04,Trinitapoli
43223,AT_LS01,METALAXIL,0.04,Trinitapoli
43347,AT_MP01,AMPA,0.12,Taranto
43614,AT_PC01,CIBUTRINA,0.002,Porto Cesareo
43615,AT_PC01,DIMETOATO,0.03,Porto Cesareo
43738,AT_PU01,CIPROCONAZOLO,0.15,Brindisi
43872,AT_TG01,DODINA,0.031,Carovigno
43873,AT_TG01,LINURON,0.04,Carovigno
44121,AT_VA02,AMPA,0.057999999999999996,Ischitella
44362,CA_AS01,GLIFOSATE,0.41,Nardò
44363,CA_AS01,ACETAMIPRID,0.67,Nardò
44364,CA_AS01,IMIDACLOPRID,0.11,Nardò
44365,CA_AS01,DIURON,0.93,Nardò
44366,CA_AS01,CARBENDAZIM,0.53,Nardò
44367,CA_AS01,AMPA,4.53,Nardò
44368,CA_AS01,"3,4-DICLOROANILINA",0.05,Nardò
44369,CA_AS01,LINURON,0.1,Nardò
44370,CA_AS01,TERBUTRINA,0.113,Nardò
44371,CA_AS01,BIFENOX,0.001,Nardò
44372,CA_AS01,"2,4-DICLOROFENOSSIACETICO ACIDO",0.1,Nardò
44373,CA_AS01,PENTACLOROBENZENE,0.0023,Nardò
44374,CA_AS01,ESACLOROCICLOESANO delta,0.0019,Nardò
44375,CA_AS01,PARATION-METILE,0.004,Nardò
44376,CA_AS01,DODINA,0.049,Nardò
44377,CA_AS01,ESACLOROBENZENE,0.0008,Nardò
44378,CA_AS01,BOSCALID,0.03,Nardò
44379,CA_AS01,"DDT, pp",0.004,Nardò
44380,CA_AS01,ESACLOROCICLOESANO gamma,0.0014,Nardò
44496,CA_BR01,AMPA,0.75,Gravina in Puglia
44497,CA_BR01,GLIFOSATE,0.09,Gravina in Puglia
44498,CA_BR01,AZOSSISTROBINA,0.06,Gravina in Puglia
44499,CA_BR01,TEBUCONAZOLO,0.04,Gravina in Puglia
44500,CA_BR01,TETRACONAZOLO,0.08,Gravina in Puglia
44630,CA_CE01,AMPA,2.9,Bovino
44631,CA_CE01,GLIFOSATE,0.18,Bovino
44632,CA_CE01,CARBENDAZIM,0.006999999999999999,Bovino
44758,CA_CE02,GLIFOSATE,0.59,Foggia
44759,CA_CE02,AMPA,0.16,Foggia
44894,CA_CE03,AMPA,104.64,Foggia
44895,CA_CE03,CARBENDAZIM,0.024,Foggia
44896,CA_CE03,GLIFOSATE,7.4,Foggia
44897,CA_CE03,ESACLOROCICLOESANO alfa,0.0665,Foggia
44898,CA_CE03,METALAXIL,0.08,Foggia
44899,CA_CE03,ESACLOROCICLOESANO delta,0.0034,Foggia
44900,CA_CE03,ESACLOROCICLOESANO beta,0.0184,Foggia
44901,CA_CE03,DODINA,0.026000000000000002,Foggia
44902,CA_CE03,METRIBUZIN,0.04,Foggia
44903,CA_CE03,BOSCALID,0.29,Foggia
44904,CA_CE03,METOSSIFENOZIDE,0.066,Foggia
44905,CA_CE03,TIAMETOXAM,0.0101,Foggia
44906,CA_CE03,ESACLOROCICLOESANO gamma,0.0065,Foggia
44907,CA_CE03,AZOSSISTROBINA,0.24,Foggia
44908,CA_CE03,METOLACLOR,0.05,Foggia
44909,CA_CE03,CLORANTRANILIPROLO,0.3,Foggia
44910,CA_CE03,TEBUCONAZOLO,0.03,Foggia
44911,CA_CE03,DIMETOMORF,0.12,Foggia
45032,CA_CE04,AMPA,34.95,Manfredonia
45033,CA_CE04,ESACLOROCICLOESANO alfa,0.0107,Manfredonia
45034,CA_CE04,ESACLOROCICLOESANO beta,0.0028,Manfredonia
45035,CA_CE04,ESACLOROCICLOESANO gamma,0.0039,Manfredonia
45036,CA_CE04,GLIFOSATE,0.66,Manfredonia
45037,CA_CE04,METALAXIL,0.11,Manfredonia
45038,CA_CE04,CARBENDAZIM,0.044000000000000004,Manfredonia
45169,CA_CL01,CARBENDAZIM,0.012,Troia
45170,CA_CL01,AMPA,0.079,Troia
45171,CA_CL01,CLOROTOLURON,0.07,Troia
45307,CA_CL02,AMPA,2.79,Foggia
45308,CA_CL02,METRIBUZIN,0.13,Foggia
45309,CA_CL02,METOLACLOR,0.07,Foggia
45310,CA_CL02,CICLOXIDIM,0.025,Foggia
45311,CA_CL02,OXIFLUORFEN,0.03,Foggia
45312,CA_CL02,BENTAZONE,0.037000000000000005,Foggia
45313,CA_CL02,GLIFOSATE,4.03,Foggia
45314,CA_CL02,LENACIL,0.038,Foggia
45444,CA_CR01,AMPA,1.25,Sant'Agata di Puglia
45445,CA_CR01,MCPA,0.04,Sant'Agata di Puglia
45446,CA_CR01,GLIFOSATE,0.08900000000000001,Sant'Agata di Puglia
45553,CA_CR02,AMPA,0.41,Ascoli Satriano
45554,CA_CR02,CARBENDAZIM,0.015,Ascoli Satriano
45555,CA_CR02,GLIFOSATE,0.075,Ascoli Satriano
45556,CA_CR02,MCPA,0.04,Ascoli Satriano
45677,CA_CR03,ESACLOROCICLOESANO alfa,0.0072,Cerignola
45678,CA_CR03,CARBENDAZIM,0.079,Cerignola
45679,CA_CR03,ESACLOROCICLOESANO beta,0.004,Cerignola
45680,CA_CR03,AMPA,6.77,Cerignola
45681,CA_CR03,METOSSIFENOZIDE,0.044000000000000004,Cerignola
45682,CA_CR03,GLIFOSATE,0.26,Cerignola
45683,CA_CR03,TIAMETOXAM,0.0079,Cerignola
45684,CA_CR03,METALAXIL,0.07,Cerignola
45685,CA_CR03,TEBUCONAZOLO,0.12,Cerignola
45686,CA_CR03,ESACLOROCICLOESANO gamma,0.0011,Cerignola
45687,CA_CR03,IMIDACLOPRID,0.052000000000000005,Cerignola
45814,CA_CR04,AMPA,0.7,Zapponeta
45815,CA_CR04,ESACLOROCICLOESANO beta,0.0009,Zapponeta
45816,CA_CR04,ESACLOROCICLOESANO alfa,0.0006,Zapponeta
45817,CA_CR04,CLOROTOLURON,0.22,Zapponeta
45818,CA_CR04,GLIFOSATE,1.07,Zapponeta
45949,CA_FF01,AMPA,0.14,Casalnuovo Monterotaro
45950,CA_FF01,MCPA,0.03,Casalnuovo Monterotaro
46058,CA_FF02,AMPA,0.31,Lesina
46059,CA_FF02,TEBUCONAZOLO,0.06,Lesina
46060,CA_FF02,METRIBUZIN,0.03,Lesina
46061,CA_FF02,METALAXIL,0.04,Lesina
46062,CA_FF02,GLIFOSATE,0.078,Lesina
46063,CA_FF02,CARBENDAZIM,0.015,Lesina
46064,CA_FF02,DIMETOMORF,0.0423,Lesina
46185,CA_FL01,DIMETOMORF,0.29,Palagiano
46186,CA_FL01,PENCONAZOLO,0.04,Palagiano
46322,CA_FO01,AMPA,5.92,Cerignola
46323,CA_FO01,BOSCALID,0.06,Cerignola
46324,CA_FO01,DIMETOMORF,0.09,Cerignola
46325,CA_FO01,GLIFOSATE,0.34,Cerignola
46326,CA_FO01,CARBENDAZIM,0.03,Cerignola
46327,CA_FO01,AZOSSISTROBINA,0.12,Cerignola
46328,CA_FO01,METIOCARB,0.34,Cerignola
46329,CA_FO01,TEBUCONAZOLO,0.06,Cerignola
46330,CA_FO01,CLORPIRIFOS,0.0092,Cerignola
46331,CA_FO01,METALAXIL,0.03,Cerignola
46332,CA_FO01,TERBUTRINA,0.0052,Cerignola
46460,CA_FO02,CARBENDAZIM,0.14,Trinitapoli
46461,CA_FO02,AZOSSISTROBINA,0.15,Trinitapoli
46462,CA_FO02,BOSCALID,0.08,Trinitapoli
46463,CA_FO02,DIMETOMORF,0.18,Trinitapoli
46464,CA_FO02,TEBUCONAZOLO,0.12,Trinitapoli
46465,CA_FO02,METOSSIFENOZIDE,0.055999999999999994,Trinitapoli
46466,CA_FO02,AMPA,6.73,Trinitapoli
46467,CA_FO02,CLORANTRANILIPROLO,0.085,Trinitapoli
46468,CA_FO02,GLIFOSATE,0.94,Trinitapoli
46469,CA_FO02,METALAXIL,0.08,Trinitapoli
46470,CA_FO02,IMIDACLOPRID,0.034,Trinitapoli
46471,CA_FO02,CLORPIRIFOS,0.013999999999999999,Trinitapoli
46472,CA_FO02,OXADIAZON,0.03,Trinitapoli
46473,CA_FO02,METOLACLOR,0.11,Trinitapoli
46474,CA_FO02,PENCONAZOLO,0.04,Trinitapoli
46475,CA_FO02,DODINA,0.039,Trinitapoli
46599,CA_FO03,BOSCALID,0.12,Barletta
46600,CA_FO03,AZOSSISTROBINA,0.15,Barletta
46601,CA_FO03,CARBENDAZIM,0.43,Barletta
46602,CA_FO03,CLORANTRANILIPROLO,0.08800000000000001,Barletta
46603,CA_FO03,DIMETOMORF,0.27,Barletta
46604,CA_FO03,AMPA,9.37,Barletta
46605,CA_FO03,GLIFOSATE,1.04,Barletta
46606,CA_FO03,METOSSIFENOZIDE,0.067,Barletta
46607,CA_FO03,TEBUCONAZOLO,0.14,Barletta
46608,CA_FO03,METALAXIL,0.15,Barletta
46609,CA_FO03,CLORPIRIFOS,0.011000000000000001,Barletta
46610,CA_FO03,PROPICONAZOLO,0.04,Barletta
46611,CA_FO03,DIMETOATO,0.1,Barletta
46612,CA_FO03,OXADIAZON,0.05,Barletta
46613,CA_FO03,PENCONAZOLO,0.06,Barletta
46614,CA_FO03,IMIDACLOPRID,0.036000000000000004,Barletta
46615,CA_FO03,ETOPROFOS,0.03,Barletta
46616,CA_FO03,METOLACLOR,0.09,Barletta
46733,CA_FO04N,CARBENDAZIM,0.19,Canosa di Puglia
46734,CA_FO04N,DIMETOMORF,0.11,Canosa di Puglia
46735,CA_FO04N,BOSCALID,0.38,Canosa di Puglia
46736,CA_FO04N,GLIFOSATE,0.51,Canosa di Puglia
46737,CA_FO04N,AMPA,4.91,Canosa di Puglia
46738,CA_FO04N,AZOSSISTROBINA,0.21,Canosa di Puglia
46739,CA_FO04N,METOSSIFENOZIDE,0.0166,Canosa di Puglia
46740,CA_FO04N,METAZACLOR,0.0394,Canosa di Puglia
46741,CA_FO04N,TEBUCONAZOLO,0.07,Canosa di Puglia
46742,CA_FO04N,OXADIAZON,0.03,Canosa di Puglia
46743,CA_FO04N,METALAXIL,0.07,Canosa di Puglia
46744,CA_FO04N,CLORPIRIFOS,0.011000000000000001,Canosa di Puglia
46745,CA_FO04N,CLORANTRANILIPROLO,0.084,Canosa di Puglia
46746,CA_FO04N,METOLACLOR,0.71,Canosa di Puglia
46885,CA_GA01,AMPA,3.14,Ginosa
46886,CA_GA01,METOSSIFENOZIDE,0.022000000000000002,Ginosa
46887,CA_GA01,CARBENDAZIM,0.011000000000000001,Ginosa
46888,CA_GA01,DIMETOMORF,0.03,Ginosa
46889,CA_GA01,METRAFENONE,0.0191,Ginosa
46890,CA_GA01,METALAXIL,0.46,Ginosa
46891,CA_GA01,TERBUTRINA,0.068,Ginosa
46892,CA_GA01,IMIDACLOPRID,0.057,Ginosa
47025,CA_GR01,AMPA,0.15,Brindisi
47026,CA_GR01,CARBENDAZIM,0.028999999999999998,Brindisi
47027,CA_GR01,DIMETOATO,0.04,Brindisi
47028,CA_GR01,TEBUCONAZOLO,0.04,Brindisi
47029,CA_GR01,TETRACONAZOLO,0.03,Brindisi
47030,CA_GR01,IMIDACLOPRID,0.05,Brindisi
47158,CA_LN01,AMPA,0.89,Palagiano
47159,CA_LN01,CARBENDAZIM,0.013999999999999999,Palagiano
47160,CA_LN01,GLIFOSATE,1.74,Palagiano
47161,CA_LN01,OXIFLUORFEN,0.01,Palagiano
47295,CA_RE01,GLIFOSATE,1.31,Brindisi
47296,CA_RE01,AMPA,6.44,Brindisi
47297,CA_RE01,DIURON,0.59,Brindisi
47298,CA_RE01,CARBENDAZIM,0.6,Brindisi
47299,CA_RE01,IMIDACLOPRID,0.11,Brindisi
47300,CA_RE01,LINURON,0.42,Brindisi
47301,CA_RE01,CLORIDAZON,0.1518,Brindisi
47302,CA_RE01,TERBUTRINA,0.025,Brindisi
47303,CA_RE01,METRIBUZIN,0.06,Brindisi
47304,CA_RE01,CLOROTOLURON,0.03,Brindisi
47305,CA_RE01,TIACLOPRID,0.0332,Brindisi
47306,CA_RE01,ESACLOROCICLOESANO gamma,0.0008,Brindisi
47307,CA_RE01,METALAXIL,0.05,Brindisi
47308,CA_RE01,PARATION-ETILE,0.003,Brindisi
47309,CA_RE01,"ENDOSULFAN, alfa",0.0029,Brindisi
47310,CA_RE01,CLORPIRIFOS,0.006999999999999999,Brindisi
47311,CA_RE01,BENTAZONE,0.035,Brindisi
47312,CA_RE01,ESACLOROBENZENE,0.0008,Brindisi
47428,CA_SA01,AMPA,3.08,Lucera
47429,CA_SA01,GLIFOSATE,0.28,Lucera
47430,CA_SA01,METOLACLOR,0.04,Lucera
47431,CA_SA01,DODINA,0.036000000000000004,Lucera
47432,CA_SA01,METOSSIFENOZIDE,0.013000000000000001,Lucera
47433,CA_SA01,CARBENDAZIM,0.013000000000000001,Lucera
47434,CA_SA01,TEBUCONAZOLO,0.06,Lucera
47435,CA_SA01,TERBUTRINA,0.0151,Lucera
47557,CA_SA02,GLIFOSATE,0.16,Lucera
47558,CA_SA02,AMPA,0.09,Lucera
47694,CA_SA03,AMPA,1.25,Rignano Garganico
47695,CA_SA03,GLIFOSATE,0.42,Rignano Garganico
47696,CA_SA03,METOSSIFENOZIDE,0.0072,Rignano Garganico
47697,CA_SA03,DIMETOATO,0.03,Rignano Garganico
47698,CA_SA03,CLORPIRIFOS,0.015,Rignano Garganico
47968,CA_TC01,AMPA,0.96,San Paolo Civitate
47969,CA_TC01,METOSSIFENOZIDE,0.0223,San Paolo Civitate
47970,CA_TC01,GLIFOSATE,0.11,San Paolo Civitate
47971,CA_TC01,METALAXIL,0.04,San Paolo Civitate
47972,CA_TC01,CLORPIRIFOS,0.021,San Paolo Civitate
47973,CA_TC01,CLOROTOLURON,0.04,San Paolo Civitate
48104,CA_TC02,AMPA,6.23,Apricena
48105,CA_TC02,CARBENDAZIM,0.08199999999999999,Apricena
48106,CA_TC02,GLIFOSATE,1.67,Apricena
48107,CA_TC02,TERBUTRINA,0.006999999999999999,Apricena
48108,CA_TC02,DODINA,0.036000000000000004,Apricena
48109,CA_TC02,TEBUCONAZOLO,0.45,Apricena
48110,CA_TC02,METOSSIFENOZIDE,0.0112,Apricena
48111,CA_TC02,AZOSSISTROBINA,0.11,Apricena
48244,CA_TC03,CARBENDAZIM,0.079,San Severo
48245,CA_TC03,AMPA,6.92,San Severo
48246,CA_TC03,GLIFOSATE,0.6,San Severo
48247,CA_TC03,AZOSSISTROBINA,0.0752,San Severo
48248,CA_TC03,TERBUTRINA,0.01,San Severo
48249,CA_TC03,TEBUCONAZOLO,0.13,San Severo
48250,CA_TC03,METOSSIFENOZIDE,0.0117,San Severo
48363,CA_TC04,CARBENDAZIM,0.18,San Marco in Lamis
48364,CA_TC04,METALAXIL,0.1,San Marco in Lamis
48365,CA_TC04,METOSSIFENOZIDE,0.048,San Marco in Lamis
48366,CA_TC04,AMPA,14.12,San Marco in Lamis
48367,CA_TC04,GLIFOSATE,3.44,San Marco in Lamis
48368,CA_TC04,TEBUCONAZOLO,0.07,San Marco in Lamis
48369,CA_TC04,PROPAMOCARB,0.031,San Marco in Lamis
48370,CA_TC04,TIAMETOXAM,0.0062,San Marco in Lamis
48371,CA_TC04,CLORPIRIFOS,0.006,San Marco in Lamis
48372,CA_TC04,IMIDACLOPRID,0.051,San Marco in Lamis
48501,CA_TC05,GLIFOSATE,0.76,San Marco in Lamis
48502,CA_TC05,AMPA,4.88,San Marco in Lamis
48503,CA_TC05,CARBENDAZIM,0.013999999999999999,San Marco in Lamis
48504,CA_TC05,METOSSIFENOZIDE,0.0259,San Marco in Lamis
48505,CA_TC05,TERBUTRINA,0.0185,San Marco in Lamis
48506,CA_TC05,TEBUCONAZOLO,0.04,San Marco in Lamis
48637,CA_TC06,METALAXIL,0.04,San Marco in Lamis
48638,CA_TC06,CARBENDAZIM,0.018000000000000002,San Marco in Lamis
48639,CA_TC06,AMPA,9.06,San Marco in Lamis
48640,CA_TC06,GLIFOSATE,0.94,San Marco in Lamis
48641,CA_TC06,BENTAZONE,0.033,San Marco in Lamis
48642,CA_TC06,METOSSIFENOZIDE,0.0309,San Marco in Lamis
48643,CA_TC06,CIPROCONAZOLO,0.05,San Marco in Lamis
48644,CA_TC06,IMIDACLOPRID,0.03,San Marco in Lamis
48645,CA_TC06,TERBUTRINA,0.0055,San Marco in Lamis
48646,CA_TC06,CLORPIRIFOS,0.005,San Marco in Lamis
48647,CA_TC06,TEBUCONAZOLO,0.04,San Marco in Lamis
48774,CA_TC07,AMPA,23.67,Manfredonia
48775,CA_TC07,GLIFOSATE,1.75,Manfredonia
48776,CA_TC07,PROPAMOCARB,1.48,Manfredonia
48777,CA_TC07,CLORPIRIFOS,0.026000000000000002,Manfredonia
48778,CA_TC07,CARBENDAZIM,0.01,Manfredonia
48779,CA_TC07,TETRACONAZOLO,0.0316,Manfredonia
48780,CA_TC07,LENACIL,0.066,Manfredonia
48781,CA_TC07,METRIBUZIN,0.1,Manfredonia
48782,CA_TC07,LINURON,0.08,Manfredonia
48783,CA_TC07,IMIDACLOPRID,0.09300000000000001,Manfredonia
48913,CA_TC08,AMPA,8.06,Manfredonia
48914,CA_TC08,GLIFOSATE,0.83,Manfredonia
48915,CA_TC08,CARBENDAZIM,0.024,Manfredonia
48916,CA_TC08,METOSSIFENOZIDE,0.0058,Manfredonia
48917,CA_TC08,DIMETOATO,0.06,Manfredonia
48918,CA_TC08,CLORPIRIFOS,0.005,Manfredonia
48919,CA_TC08,METALAXIL,0.04,Manfredonia
48920,CA_TC08,METOMIL,0.04,Manfredonia
49047,CA_TS01,AMPA,3.03,Chieuti
49048,CA_TS01,GLIFOSATE,0.081,Chieuti
49156,CA_TS02,AMPA,0.19,Chieuti
49157,CA_TS02,METALAXIL,0.04,Chieuti
49158,CA_TS02,DODINA,0.040999999999999995,Chieuti
49159,CA_TS02,METRIBUZIN,0.03,Chieuti
49160,CA_TS02,OXADIAZON,0.026000000000000002,Chieuti
49161,CA_TS02,GLIFOSATE,0.08800000000000001,Chieuti
49162,CA_TS02,DIMETOMORF,0.0379,Chieuti
49163,CA_TS02,METOSSIFENOZIDE,0.0323,Chieuti
49279,CA_TT01,CLORPIRIFOS,0.049,Rignano Garganico
49280,CA_TT01,IMIDACLOPRID,0.042,Rignano Garganico
49281,CA_TT01,METALAXIL,0.14,Rignano Garganico
49282,CA_TT01,GLIFOSATE,17.85,Rignano Garganico
49283,CA_TT01,CARBENDAZIM,0.063,Rignano Garganico
49284,CA_TT01,AMPA,29.2,Rignano Garganico
49285,CA_TT01,TEBUCONAZOLO,0.1,Rignano Garganico
49286,CA_TT01,METOSSIFENOZIDE,0.085,Rignano Garganico
49287,CA_TT01,PROPAMOCARB,0.04,Rignano Garganico
49288,CA_TT01,DIMETOATO,0.07,Rignano Garganico
49289,CA_TT01,DIMETOMORF,0.0375,Rignano Garganico
49290,CA_TT01,TERBUTRINA,0.011000000000000001,Rignano Garganico
49291,CA_TT01,TIOPHANATE-METHYL,0.01,Rignano Garganico
49292,CA_TT01,ESACLOROCICLOESANO gamma,0.0006,Rignano Garganico
49293,CA_TT01,CICLOXIDIM,0.081,Rignano Garganico
49294,CA_TT01,BOSCALID,0.13,Rignano Garganico
49295,CA_TT01,DODINA,0.025,Rignano Garganico
49296,CA_TT01,ESACLOROCICLOESANO delta,0.0009,Rignano Garganico
49565,0224-CF000800-ST01,AMPA,1.9480000000000002,
49566,0224-CF000800-ST01,GLIFOSATE,0.08,
49567,0224-CF000800-ST01,IMIDACLOPRID,0.01,
49568,0224-CF000800-ST01,ALACLOR,0.16,
49580,0225-CF000100-ST01,"2,4-DICLOROFENOSSIACETICO ACIDO",0.01,
49581,0225-CF000100-ST01,METOLACLOR,0.04,
49582,0225-CF000100-ST01,CLORANTRANILIPROLO,0.03,
49583,0225-CF000100-ST01,AMPA,1.86,
49584,0225-CF000100-ST01,GLIFOSATE,3.4,
49585,0225-CF000100-ST01,PENCONAZOLO,0.07,
49586,0225-CF000100-ST01,BENTAZONE,9.07,
49587,0225-CF000100-ST01,AZOSSISTROBINA,0.035,
49588,0225-CF000100-ST01,MCPA,0.069,
49589,0225-CF000100-ST01,PENTACLOROBENZENE,0.0003,
49590,0224-CF000800-ST01,DICLORVOS,0.00053,
49591,0224-CF000800-ST01,TERBUTRINA,0.06,
49621,0224-CF001100-ST01,BENTAZONE,0.034,
49631,0001-CF000105-ST01,AMPA,0.77,
49632,0001-CF000105-ST01,PROPIZAMIDE,0.21,
49633,0001-CF000105-ST01,PENDIMETALIN,0.01,
49634,0001-CF000105-ST01,LINURON,0.26,
49635,0001-CF000105-ST01,TEBUCONAZOLO,0.17,
49636,0001-CF000105-ST01,METOLACLOR,0.02,
49637,0001-CF000105-ST01,GLIFOSATE,0.27,
49638,0001-CF000105-ST01,PENCONAZOLO,0.03,
49639,0001-CF000105-ST01,METRIBUZIN,0.03,
49640,0001-CF000105-ST01,AZOSSISTROBINA,0.026000000000000002,
49641,0001-CF000105-ST01,TERBUTILAZINA,0.019,
49642,0001-CF000105-ST01,"2,4-DICLOROFENOSSIACETICO ACIDO",0.052000000000000005,
49643,0001-CF000105-ST01,DIMETOMORF,0.03,
49675,0002-CF000101-ST01,TERBUTILAZINA,0.03,
49676,0002-CF000101-ST01,TERBUTRINA,0.01,
49695,0002-CF000102-ST01,LINURON,0.266,
49696,0002-CF000102-ST01,AMPA,0.58,
49697,0002-CF000102-ST01,GLIFOSATE,0.22,
49698,0002-CF000102-ST01,ACLONIFEN,0.084,
49719,0003-CF000102-ST01,TERBUTRINA,0.022000000000000002,
