Comune,Codice stazione,Sostanza,Conc_max
rignano garganico,CA_TT01,ATRAZINA,0.0
rignano garganico,CA_TT01,DICAMBA,0.0
rignano garganico,CA_TT01,METAMIDOFOS,0.0
rignano garganico,CA_TT01,OXADIAZON,0.0
rignano garganico,CA_TT01,MESOSULFURON-METILE,0.0
rignano garganico,CA_TT01,METRIBUZIN,0.0
rignano garganico,CA_TT01,LENACIL,0.0
rignano garganico,CA_TT01,FORMETANATE,0.0
rignano garganico,CA_TT01,TRIALLATE,0.0
rignano garganico,CA_TT01,FLUOPICOLIDE,0.0
rignano garganico,CA_TT01,PROPIZAMIDE,0.0
rignano garganico,CA_TT01,PINOXADEN,0.0
rignano garganico,CA_TT01,BENTAZONE,0.0
rignano garganico,CA_TT01,ETOFUMESATE,0.0
rignano garganico,CA_TT01,AZINFOS-ETILE,0.0
rignano garganico,CA_TT01,CIBUTRINA,0.0
rignano garganico,CA_TT01,PARATION-METILE,0.0
rignano garganico,CA_TT01,DEMETON-O,0.0
rignano garganico,CA_TT01,OSSIDEMETON-METILE,0.0
rignano garganico,CA_TT01,ESACLOROCICLOESANO alfa,0.0
rignano garganico,CA_TT01,ESACLOROCICLOESANO beta,0.0
rignano garganico,CA_TT01,DIURON,0.0
rignano garganico,CA_TT01,LINURON,0.0
rignano garganico,CA_TT01,"ENDOSULFAN, beta",0.0
rignano garganico,CA_TT01,ISOPROTURON,0.0
rignano garganico,CA_TT01,IPRODIONE,0.0
rignano garganico,CA_TT01,MANDIPROPAMID,0.0
rignano garganico,CA_TT01,FOSETIL-ALLUMINIO,0.0
rignano garganico,CA_TT01,PENDIMETALIN,0.0
rignano garganico,CA_TT01,METAMITRON,0.0
rignano garganico,CA_TT01,TRICICLAZOLO,0.0
rignano garganico,CA_TT01,BIFENOX,0.0
rignano garganico,CA_TT01,OXIFLUORFEN,0.0
rignano garganico,CA_TT01,CLORFENVINFOS,0.0
rignano garganico,CA_TT01,CLORANTRANILIPROLO,0.0
rignano garganico,CA_TT01,"DDT, pp",0.0
rignano garganico,CA_TT01,METOLACLOR,0.0
rignano garganico,CA_TT01,CIPERMETRINA,0.0
rignano garganico,CA_TT01,DELTAMETRINA,0.0
rignano garganico,CA_TT01,PIRIMETANIL,0.0
rignano garganico,CA_TT01,DAZOMET,0.0
rignano garganico,CA_TT01,"1,3-DICLOROPROPENE",0.0
rignano garganico,CA_TT01,FENTION,0.0
rignano garganico,CA_TT01,CLORPIRIFOS-METILE,0.0
rignano garganico,CA_TT01,PARATION-ETILE,0.0
rignano garganico,CA_TT01,TOLCLOFOS-METILE,0.0
rignano garganico,CA_TT01,CIMOXANIL,0.0
rignano garganico,CA_TT01,PROPICONAZOLO,0.0
rignano garganico,CA_TT01,PENTACLOROBENZENE,0.0
rignano garganico,CA_TT01,ATRAZINA DESETIL,0.0
rignano garganico,CA_TT01,DICLORVOS,0.0
rignano garganico,CA_TT01,FLUOPYRAM,0.0
rignano garganico,CA_TT01,PENCONAZOLO,0.0
rignano garganico,CA_TT01,TRIBENURON-METILE,0.0
rignano garganico,CA_TT01,METAZACLOR,0.0
rignano garganico,CA_TT01,PROCLORAZ,0.0
rignano garganico,CA_TT01,FLUROXIPIR,0.0
rignano garganico,CA_TT01,FOSMET,0.0
rignano garganico,CA_TT01,ACLONIFEN,0.0
rignano garganico,CA_TT01,GIBBERELLICO A3 ACIDO,0.0
rignano garganico,CA_TT01,GLUFOSINATE-AMMONIO,0.0
rignano garganico,CA_TT01,MEVINPHOS,0.0
rignano garganico,CA_TT01,EXITIAZOX,0.0
rignano garganico,CA_TT01,FLUAZIFOP-P-BUTILE,0.0
rignano garganico,CA_TT01,ETOFENPROX,0.0
rignano garganico,CA_TT01,BENSULFURON-METILE,0.0
rignano garganico,CA_TT01,DIQUAT,0.0
rignano garganico,CA_TT01,OMETOATO,0.0
rignano garganico,CA_TT01,1-ACIDO NAFTILACETICO,0.0
rignano garganico,CA_TT01,SEDAXANE,0.0
rignano garganico,CA_TT01,DIMETENAMIDE,0.0
rignano garganico,CA_TT01,PENTACLOROFENOLO,0.0
rignano garganico,CA_TT01,MICLOBUTANIL,0.0
rignano garganico,CA_TT01,CIALOTRINA-LAMBDA,0.0
rignano garganico,CA_TT01,MECOPROP,0.0
rignano garganico,CA_TT01,"2,4,5-TRICLOROFENOSSIACETICO ACIDO",0.0
rignano garganico,CA_TT01,CIPROCONAZOLO,0.0
rignano garganico,CA_TT01,MCPA,0.0
rignano garganico,CA_TT01,"2,4-DICLOROFENOSSIACETICO ACIDO",0.0
rignano garganico,CA_TT01,"3,4-DICLOROANILINA",0.0
rignano garganico,CA_TT01,"2,4,5-TRICLOROFENOLO",0.0
rignano garganico,CA_TT01,"ENDOSULFAN, alfa",0.0
rignano garganico,CA_TT01,AZINFOS-METILE,0.0
rignano garganico,CA_TT01,TIACLOPRID,0.0
rignano garganico,CA_TT01,TETRACONAZOLO,0.0
rignano garganico,CA_TT01,DICOFOL,0.0
rignano garganico,CA_TT01,PICOXISTROBIN,0.0
rignano garganico,CA_TT01,SPIROXAMINA,0.0
rignano garganico,CA_TT01,ESACLOROBENZENE,0.0
rignano garganico,CA_TT01,TEBUFENPIRAD,0.0
rignano garganico,CA_TT01,DIFENOCONAZOLO,0.0
rignano garganico,CA_TT01,"2,4-DICLOROFENOLO",0.0
rignano garganico,CA_TT01,CIPRODINIL,0.0
rignano garganico,CA_TT01,MALATION,0.0
rignano garganico,CA_TT01,FENITROTION,0.0
rignano garganico,CA_TT01,SIMAZINA,0.0
rignano garganico,CA_TT01,CHINOSSIFEN,0.0
rignano garganico,CA_TT01,FENHEXAMID,0.0
rignano garganico,CA_TT01,FLUDIOXONIL,0.0
rignano garganico,CA_TT01,AZOSSISTROBINA,0.0
cerignola,LA_CA01,"ENDOSULFAN, alfa",0.0
cerignola,LA_CA01,PENTACLOROFENOLO,0.0
cerignola,LA_CA01,TRIBENURON-METILE,0.0
cerignola,LA_CA01,CICLOXIDIM,0.0
cerignola,LA_CA01,METAMIDOFOS,0.0
cerignola,LA_CA01,CLODINAFOP-PROPARGIL,0.0
cerignola,LA_CA01,CARBENDAZIM,0.0
cerignola,LA_CA01,AMPA,0.0
cerignola,LA_CA01,GLIFOSATE,0.0
cerignola,LA_CA01,TEBUCONAZOLO,0.0
cerignola,LA_CA01,DIMETOMORF,0.0
cerignola,LA_CA01,OMETOATO,0.0
cerignola,LA_CA01,TIACLOPRID,0.0
cerignola,LA_CA01,TETRACONAZOLO,0.0
cerignola,LA_CA01,DICOFOL,0.0
cerignola,LA_CA01,PICOXISTROBIN,0.0
cerignola,LA_CA01,SPIROXAMINA,0.0
cerignola,LA_CA01,ESACLOROBENZENE,0.0
cerignola,LA_CA01,TEBUFENPIRAD,0.0
cerignola,LA_CA01,DIFENOCONAZOLO,0.0
cerignola,LA_CA01,"2,4-DICLOROFENOLO",0.0
cerignola,LA_CA01,CIPRODINIL,0.0
cerignola,LA_CA01,MALATION,0.0
cerignola,LA_CA01,FENITROTION,0.0
cerignola,LA_CA01,SIMAZINA,0.0
cerignola,LA_CA01,CHINOSSIFEN,0.0
cerignola,LA_CA01,FENHEXAMID,0.0
cerignola,LA_CA01,FLUDIOXONIL,0.0
cerignola,LA_CA01,AZOSSISTROBINA,0.0
cerignola,LA_CA01,ETOPROFOS,0.0
cerignola,LA_CA01,FOLPET,0.0
cerignola,LA_CA01,ACETAMIPRID,0.0
cerignola,LA_CA01,FENMEDIFAM,0.0
cerignola,LA_CA01,IMIDACLOPRID,0.0
cerignola,LA_CA01,IPROVALICARB,0.0
cerignola,LA_CA01,FLUFENACET,0.0
cerignola,LA_CA01,TIAMETOXAM,0.0
cerignola,LA_CA01,CLOROTOLURON,0.0
cerignola,LA_CA01,TRIFLURALIN,0.0
cerignola,LA_CA01,ALACLOR,0.0
cerignola,LA_CA01,METOSSIFENOZIDE,0.0
cerignola,LA_CA01,FENAMIDONE,0.0
cerignola,LA_CA01,METOMIL,0.0
cerignola,LA_CA01,SPINOSAD,0.0
cerignola,LA_CA01,IOXINIL,0.0
cerignola,LA_CA01,BROMOXINIL-FENOLO,0.0
cerignola,LA_CA01,CLORIDAZON,0.0
cerignola,LA_CA01,CLOPYRALID,0.0
cerignola,LA_CA01,PIRACLOSTROBIN,0.0
cerignola,LA_CA01,BOSCALID,0.0
cerignola,LA_CA01,CLOROTALONIL,0.0
cerignola,LA_CA01,ATRAZINA,0.0
cerignola,LA_CA01,DICAMBA,0.0
cerignola,LA_CA01,OXADIAZON,0.0
cerignola,LA_CA01,METIOCARB,0.0
cerignola,LA_CA01,MESOSULFURON-METILE,0.0
cerignola,LA_CA01,METRIBUZIN,0.0
cerignola,LA_CA01,LENACIL,0.0
cerignola,LA_CA01,METRAFENONE,0.0
cerignola,LA_CA01,FORMETANATE,0.0
cerignola,LA_CA01,TRIALLATE,0.0
cerignola,LA_CA01,TIOPHANATE-METHYL,0.0
cerignola,LA_CA01,FLUOPICOLIDE,0.0
cerignola,LA_CA01,PROPIZAMIDE,0.0
cerignola,LA_CA01,DODINA,0.0
cerignola,LA_CA01,PINOXADEN,0.0
cerignola,LA_CA01,PROPAMOCARB,0.0
cerignola,LA_CA01,BENTAZONE,0.0
cerignola,LA_CA01,ETOFUMESATE,0.0
cerignola,LA_CA01,AZINFOS-ETILE,0.0
cerignola,LA_CA01,CIBUTRINA,0.0
cerignola,LA_CA01,CLORPIRIFOS,0.0
cerignola,LA_CA01,PARATION-METILE,0.0
cerignola,LA_CA01,DEMETON-O,0.0
cerignola,LA_CA01,OSSIDEMETON-METILE,0.0
cerignola,LA_CA01,ESACLOROCICLOESANO alfa,0.0
cerignola,LA_CA01,ESACLOROCICLOESANO beta,0.0
cerignola,LA_CA01,ESACLOROCICLOESANO delta,0.0
cerignola,LA_CA01,DIURON,0.0
cerignola,LA_CA01,LINURON,0.0
cerignola,LA_CA01,"ENDOSULFAN, beta",0.0
cerignola,LA_CA01,ISOPROTURON,0.0
cerignola,LA_CA01,IPRODIONE,0.0
cerignola,LA_CA01,MANDIPROPAMID,0.0
cerignola,LA_CA01,FOSETIL-ALLUMINIO,0.0
cerignola,LA_CA01,PENDIMETALIN,0.0
cerignola,LA_CA01,METAMITRON,0.0
cerignola,LA_CA01,TRICICLAZOLO,0.0
cerignola,LA_CA01,BIFENOX,0.0
cerignola,LA_CA01,OXIFLUORFEN,0.0
cerignola,LA_CA01,CLORFENVINFOS,0.0
cerignola,LA_CA01,CLORANTRANILIPROLO,0.0
cerignola,LA_CA01,"DDT, pp",0.0
cerignola,LA_CA01,METOLACLOR,0.0
cerignola,LA_CA01,CIPERMETRINA,0.0
cerignola,LA_CA01,DELTAMETRINA,0.0
cerignola,LA_CA01,PIRIMETANIL,0.0
cerignola,LA_CA01,DAZOMET,0.0
cerignola,LA_CA01,"1,3-DICLOROPROPENE",0.0
cerignola,LA_CA01,FENTION,0.0
cerignola,LA_CA01,CLORPIRIFOS-METILE,0.0
cerignola,LA_CA01,PARATION-ETILE,0.0
cerignola,LA_CA01,TOLCLOFOS-METILE,0.0
,0224-CF000103-ST01,METOMIL,0.0
,0224-CF000103-ST01,PARATION-METILE,0.0
,0224-CF000103-ST01,BIFENOX,0.0
,0224-CF000103-ST01,"DDT, pp",0.0
,0224-CF000103-ST01,PIRIMETANIL,0.0
,0224-CF000103-ST01,FENTION,0.0
,0224-CF000103-ST01,DICLORVOS,0.0
,0224-CF000103-ST01,PENCONAZOLO,0.0
,0224-CF000800-ST01,PIRIMETANIL,0.0
,0008-CF000102-ST01,MCPA,0.0
,0130-CF000100-ST01,MECOPROP,0.0
,0182-LA4019,MCPA,0.0
,0224-CF000103-ST01,FENAMIDONE,0.0
,0254-CF000102-ST01,METOMIL,0.0
,0224-CF000103-ST01,ACLONIFEN,0.0
,0224-CF000103-ST01,TERBUTRINA,0.0
,0224-CF000103-ST01,TIACLOPRID,0.0
,0045-CF000105-ST01,CLORPIRIFOS,0.0
,0102-CF000105-ST01,ESACLOROBENZENE,0.0
,0159-CF000100-ST01,TERBUTRINA,0.0
,0174-CF000100-ST01,ANTIPARASSITARI CICLODIENE,0.0
,0176-CF000106-ST01,"2,4,5-TRICLOROFENOSSIACETICO ACIDO",0.0
,0191-CF001400-ST01,AZOSSISTROBINA,0.0
,0217-CF000102-ST01,METAMIDOFOS,0.0
,0222-CF000105-ST01,LINURON,0.0
,0222-CF000109-ST01,IMIDACLOPRID,0.0
,0222-LA4026,ISOPROTURON,0.0
,0222-LA4026,BIFENOX,0.0
,0222-LA4026,"DDT, pp",0.0
,0222-LA4026,DIMETOATO,0.0
,0222-LA4026,ESACLOROCICLOESANO,0.0
,0226-CF002500-ST01,PENTACLOROBENZENE,0.0
,0227-CF000200-ST01,LINURON,0.0
,0256-CF000102-ST01,TIACLOPRID,0.0
,0302-CF000101-ST02,TERBUTILAZINA (incluso metabolita),0.0
,0302-CF000102-ST01,TERBUTILAZINA (incluso metabolita),0.0
,0302-LA4041,TERBUTILAZINA (incluso metabolita),0.0
,0302-LA4041,DDT totale,0.0
,0224-CF000103-ST01,CIPRODINIL,0.0
,0224-CF000103-ST01,CHINOSSIFEN,0.0
,0224-CF000103-ST01,FENHEXAMID,0.0
,0224-CF000103-ST01,ANTIPARASSITARI CICLODIENE,0.0
,0224-CF000103-ST01,TEBUCONAZOLO,0.0
,0224-CF000103-ST01,DIMETOMORF,0.0
,0224-CF000103-ST01,SPIROXAMINA,0.0
,0224-CF000800-ST01,AMPA,1.948
,0224-CF000800-ST01,GLIFOSATE,0.08
,0224-CF000800-ST01,IMIDACLOPRID,0.01
,0224-CF000800-ST01,ALACLOR,0.16
,0224-CF001100-ST01,ISOPROTURON,0.0
,0224-CF001100-ST01,BIFENOX,0.0
,0224-CF001100-ST01,FENTION,0.0
,0224-CF001100-ST01,DICLORVOS,0.0
,0224-CF001100-ST01,ACLONIFEN,0.0
,0224-CF001100-ST01,TERBUTRINA,0.0
,0224-CF001100-ST01,CHINOSSIFEN,0.0
,0224-CF001100-ST01,"2,4-DICLOROFENOSSIACETICO ACIDO",0.0
,0225-AT50500-0388,CHINOSSIFEN,0.0
,0225-AT50500-0388,CIBUTRINA,0.0
,0225-AT50500-0388,TERBUTRINA,0.0
,0225-CF000100-ST01,"2,4-DICLOROFENOSSIACETICO ACIDO",0.01
,0225-CF000100-ST01,METOLACLOR,0.04
,0225-CF000100-ST01,CLORANTRANILIPROLO,0.03
,0225-CF000100-ST01,AMPA,1.86
,0225-CF000100-ST01,GLIFOSATE,3.4
,0225-CF000100-ST01,PENCONAZOLO,0.07
,0225-CF000100-ST01,BENTAZONE,9.07
,0225-CF000100-ST01,AZOSSISTROBINA,0.035
,0225-CF000100-ST01,MCPA,0.069
,0225-CF000100-ST01,PENTACLOROBENZENE,0.0003
,0224-CF000800-ST01,DICLORVOS,0.00053
,0224-CF000800-ST01,TERBUTRINA,0.06
,0224-CF000800-ST01,CIBUTRINA,0.0
,0224-CF000800-ST01,TEBUCONAZOLO,0.0
,0224-CF000800-ST01,DIMETOMORF,0.0
,0224-CF000800-ST01,TIACLOPRID,0.0
,0224-CF000800-ST01,ENDOSULFAN,0.0
,0224-CF000800-ST01,DICOFOL,0.0
,0224-CF000800-ST01,SPIROXAMINA,0.0
,0224-CF000800-ST01,ESACLOROBENZENE,0.0
,0224-CF000800-ST01,CIPRODINIL,0.0
,0224-CF000800-ST01,SIMAZINA,0.0
,0224-CF000800-ST01,CHINOSSIFEN,0.0
,0224-CF000800-ST01,FENHEXAMID,0.0
,0224-CF000800-ST01,AZOSSISTROBINA,0.0
,0224-CF000800-ST01,TRIFLURALIN,0.0
,0224-CF000800-ST01,FENAMIDONE,0.0
,0224-CF000800-ST01,METOMIL,0.0
,0224-CF000800-ST01,ATRAZINA,0.0
,0224-CF000800-ST01,CLORPIRIFOS,0.0
,0224-CF000800-ST01,DIURON,0.0
,0224-CF000800-ST01,ISOPROTURON,0.0
,0224-CF000800-ST01,BIFENOX,0.0
,0224-CF000800-ST01,CLORFENVINFOS,0.0
,0224-CF000800-ST01,"DDT, pp",0.0
,0224-CF000800-ST01,FENTION,0.0
,0224-CF000800-ST01,ESACLOROCICLOESANO,0.0
,0224-CF000800-ST01,PENTACLOROBENZENE,0.0
,0224-CF000800-ST01,PENCONAZOLO,0.0
,0224-CF000800-ST01,ACLONIFEN,0.0
,0224-CF000800-ST01,ANTIPARASSITARI CICLODIENE,0.0
,0224-CF001100-ST01,BENTAZONE,0.034
,0224-CF001100-ST01,CLORPIRIFOS,0.0
,0224-CF001100-ST01,DEMETON-O,0.0
,0224-CF001100-ST01,DIURON,0.0
,0001-CF000103-ST01,TERBUTRINA,0.0
,0001-CF000103-ST01,BIFENOX,0.0
,0001-CF000103-ST01,ACLONIFEN,0.0
,0001-CF000103-ST01,DICLORVOS,0.0
,0001-CF000103-ST01,CHINOSSIFEN,0.0
,0001-CF000103-ST01,SIMAZINA,0.0
,0001-CF000105-ST01,AMPA,0.77
,0001-CF000105-ST01,PROPIZAMIDE,0.21
,0001-CF000105-ST01,PENDIMETALIN,0.01
,0001-CF000105-ST01,LINURON,0.26
,0001-CF000105-ST01,TEBUCONAZOLO,0.17
,0001-CF000105-ST01,METOLACLOR,0.02
,0001-CF000105-ST01,GLIFOSATE,0.27
,0001-CF000105-ST01,PENCONAZOLO,0.03
,0001-CF000105-ST01,METRIBUZIN,0.03
,0001-CF000105-ST01,AZOSSISTROBINA,0.026
,0001-CF000105-ST01,TERBUTILAZINA,0.019
,0001-CF000105-ST01,"2,4-DICLOROFENOSSIACETICO ACIDO",0.052
,0001-CF000105-ST01,DIMETOMORF,0.03
,0001-CF000105-ST01,BIFENOX,0.0
,0001-CF000105-ST01,FENAMIDONE,0.0
,0001-CF000105-ST01,PIRIMETANIL,0.0
,0001-CF000105-ST01,TRIFLURALIN,0.0
,0001-CF000105-ST01,IMIDACLOPRID,0.0
,0001-CF000105-ST01,CIPRODINIL,0.0
,0001-CF000105-ST01,DICLORVOS,0.0
,0001-CF000105-ST01,FENHEXAMID,0.0
,0001-CF000105-ST01,ACLONIFEN,0.0
,0001-CF000105-ST01,TERBUTRINA,0.0
,0001-CF000105-ST01,CHINOSSIFEN,0.0
,0001-CF000105-ST01,MCPA,0.0
,0001-CF000105-ST01,SPIROXAMINA,0.0
,0001-CF000105-ST01,DEMETON-O,0.0
,0001-CF000105-ST01,METOMIL,0.0
,0001-CF000105-ST01,TIACLOPRID,0.0
,0001-LA4004,DICOFOL,0.0
,0001-LA4004,CHINOSSIFEN,0.0
,0001-LA4004,CIBUTRINA,0.0
,0001-LA4004,CLORPIRIFOS,0.0
,0001-LA4004,DIURON,0.0
,0001-LA4004,LINURON,0.0
,0001-LA4004,ISOPROTURON,0.0
,0001-LA4004,BIFENOX,0.0
,0001-LA4004,DIMETOATO,0.0
,0001-LA4004,DICLORVOS,0.0
,0001-LA4004,ACLONIFEN,0.0
,0001-LA4004,AZINFOS-METILE,0.0
,0001-LA4004,TERBUTRINA,0.0
,0001-LA4004,MCPA,0.0
,0001-LA4004,"2,4-DICLOROFENOSSIACETICO ACIDO",0.0
,0002-CF000101-ST01,TERBUTILAZINA,0.03
,0002-CF000101-ST01,TERBUTRINA,0.01
,0002-CF000101-ST01,ACLONIFEN,0.0
,0002-CF000101-ST01,ENDOSULFAN,0.0
,0002-CF000101-ST01,ESACLOROBENZENE,0.0
,0002-CF000101-ST01,SIMAZINA,0.0
,0002-CF000101-ST01,CHINOSSIFEN,0.0
,0002-CF000101-ST01,TRIFLURALIN,0.0
,0002-CF000101-ST01,ALACLOR,0.0
,0002-CF000101-ST01,ATRAZINA,0.0
,0002-CF000101-ST01,CLORPIRIFOS,0.0
,0002-CF000101-ST01,DIURON,0.0
,0002-CF000101-ST01,ISOPROTURON,0.0
,0002-CF000101-ST01,BIFENOX,0.0
,0002-CF000101-ST01,CLORFENVINFOS,0.0
,0002-CF000101-ST01,"DDT, pp",0.0
,0002-CF000101-ST01,ESACLOROCICLOESANO,0.0
,0002-CF000101-ST01,PENTACLOROBENZENE,0.0
,0002-CF000101-ST01,DICLORVOS,0.0
,0002-CF000101-ST01,ANTIPARASSITARI CICLODIENE,0.0
,0002-CF000102-ST01,LINURON,0.266
,0002-CF000102-ST01,AMPA,0.58
,0002-CF000102-ST01,GLIFOSATE,0.22
,0002-CF000102-ST01,ACLONIFEN,0.084
,0002-CF000102-ST01,SPIROXAMINA,0.0
,0002-CF000102-ST01,CIPRODINIL,0.0
,0002-CF000102-ST01,CHINOSSIFEN,0.0
,0002-CF000102-ST01,FENHEXAMID,0.0
,0002-CF000102-ST01,AZOSSISTROBINA,0.0
,0002-CF000102-ST01,IMIDACLOPRID,0.0
,0002-CF000102-ST01,FENAMIDONE,0.0
,0002-CF000102-ST01,METOMIL,0.0
,0002-CF000102-ST01,BENTAZONE,0.0
,0002-CF000102-ST01,DEMETON-O,0.0
,0002-CF000102-ST01,BIFENOX,0.0
,0002-CF000102-ST01,"DDT, pp",0.0
,0002-CF000102-ST01,PIRIMETANIL,0.0
,0002-CF000102-ST01,PENCONAZOLO,0.0
,0002-CF000102-ST01,TERBUTRINA,0.0
,0002-CF000102-ST01,"2,4-DICLOROFENOSSIACETICO ACIDO",0.0
,0002-CF000102-ST01,DICLORVOS,0.0
,0002-CF000102-ST01,TEBUCONAZOLO,0.0
,0002-CF000102-ST01,DIMETOMORF,0.0
,0002-CF000102-ST01,TIACLOPRID,0.0
,0003-CF000102-ST01,TERBUTRINA,0.022
,0003-CF000102-ST01,BIFENOX,0.0
,0003-CF000102-ST01,CHINOSSIFEN,0.0
,0003-CF000102-ST01,DICLORVOS,0.0
,0003-CF000102-ST01,ACLONIFEN,0.0
,0004-AT50030-0542,CIBUTRINA,0.0
,0007-CF000100-ST01,AMPA,1.12
,0007-CF000100-ST01,"2,4-DICLOROFENOSSIACETICO ACIDO",0.032
,0007-CF000100-ST01,GLIFOSATE,0.45
,0007-CF000100-ST01,PENTACLOROBENZENE,0.0002
,0007-CF000100-ST01,IMIDACLOPRID,0.02
,0007-CF000100-ST01,LINURON,0.036
,0007-CF000100-ST01,DIURON,0.052
,0007-CF000100-ST01,AZOSSISTROBINA,0.01
,0007-CF000100-ST01,ACLONIFEN,0.0
,0007-CF000100-ST01,METAMIDOFOS,0.0
,0007-CF000100-ST01,TEBUCONAZOLO,0.0
,0007-CF000100-ST01,DIMETOMORF,0.0
,0007-CF000100-ST01,OMETOATO,0.0
,0007-CF000100-ST01,TIACLOPRID,0.0
,0007-CF000100-ST01,DICOFOL,0.0
,0007-CF000100-ST01,SPIROXAMINA,0.0
,0007-CF000100-ST01,ESACLOROBENZENE,0.0
,0007-CF000100-ST01,CIPRODINIL,0.0
,0007-CF000100-ST01,SIMAZINA,0.0
,0007-CF000100-ST01,CHINOSSIFEN,0.0
,0007-CF000100-ST01,FENHEXAMID,0.0
,0007-CF000100-ST01,TRIFLURALIN,0.0
,0007-CF000100-ST01,ALACLOR,0.0
,0007-CF000100-ST01,FENAMIDONE,0.0
,0007-CF000100-ST01,METOMIL,0.0
,0007-CF000100-ST01,ATRAZINA,0.0
,0007-CF000100-ST01,CIBUTRINA,0.0
,0007-CF000100-ST01,CLORPIRIFOS,0.0
,0007-CF000100-ST01,DEMETON-O,0.0
,0007-CF000100-ST01,ISOPROTURON,0.0
,0007-CF000100-ST01,BIFENOX,0.0
,0007-CF000100-ST01,CLORFENVINFOS,0.0
,0007-CF000100-ST01,PIRIMETANIL,0.0
,0007-CF000100-ST01,FENTION,0.0
,0007-CF000100-ST01,DIMETOATO,0.0
,0007-CF000100-ST01,DICLORVOS,0.0
,0007-CF000100-ST01,PENCONAZOLO,0.0
,0007-CF000100-ST01,TERBUTRINA,0.0
,0007-CF000100-ST01,MECOPROP,0.0
,0007-CF000100-ST01,"2,4,5-TRICLOROFENOSSIACETICO ACIDO",0.0
,0007-CF000100-ST01,MCPA,0.0
,0007-LA4005,CHINOSSIFEN,0.0
,0007-LA4005,BIFENOX,0.0
,0007-LA4005,DIMETOATO,0.0
,0007-LA4005,ESACLOROCICLOESANO,0.0
,0007-LA4005,DICLORVOS,0.0
,0007-LA4005,ACLONIFEN,0.0
,0007-LA4005,AZINFOS-METILE,0.0
,0007-LA4005,MCPA,0.0
,0007-LA4005,"2,4-DICLOROFENOSSIACETICO ACIDO",0.0
,0007-LA4005,CLORPIRIFOS,0.0
,0007-LA4005,DIURON,0.0
,0007-LA4005,LINURON,0.0
,0007-LA4005,ISOPROTURON,0.0
,0008-CF000102-ST01,GLIFOSATE,0.087
,0008-CF000102-ST01,AMPA,0.6
,0008-CF000102-ST01,DIURON,0.016
,0008-CF000102-ST01,TERBUTRINA,0.01
,0008-CF000102-ST01,IMIDACLOPRID,0.0
,0008-CF000102-ST01,ALACLOR,0.0
,0008-CF000102-ST01,FENAMIDONE,0.0
,0008-CF000102-ST01,METOMIL,0.0
,0008-CF000102-ST01,ATRAZINA,0.0
,0008-CF000102-ST01,BENTAZONE,0.0
,0008-CF000102-ST01,AZINFOS-ETILE,0.0
,0008-CF000102-ST01,CIBUTRINA,0.0
,0008-CF000102-ST01,CLORPIRIFOS,0.0
,0008-CF000102-ST01,PARATION-METILE,0.0
,0008-CF000102-ST01,DEMETON-O,0.0
,0008-CF000102-ST01,LINURON,0.0
,0008-CF000102-ST01,ISOPROTURON,0.0
,0008-CF000102-ST01,BIFENOX,0.0
,0008-CF000102-ST01,CLORFENVINFOS,0.0
,0008-CF000102-ST01,"DDT, pp",0.0
,0008-CF000102-ST01,PIRIMETANIL,0.0
,0008-CF000102-ST01,FENTION,0.0
,0008-CF000102-ST01,PARATION-ETILE,0.0
,0008-CF000102-ST01,DIMETOATO,0.0
,0008-CF000102-ST01,ESACLOROCICLOESANO,0.0
,0008-CF000102-ST01,PENTACLOROBENZENE,0.0
,0008-CF000102-ST01,DICLORVOS,0.0
,0008-CF000102-ST01,PENCONAZOLO,0.0
,0008-CF000102-ST01,ACLONIFEN,0.0
,0008-CF000102-ST01,MEVINPHOS,0.0
,0008-CF000102-ST01,AZINFOS-METILE,0.0
,0008-CF000102-ST01,MECOPROP,0.0
,0008-CF000102-ST01,"2,4,5-TRICLOROFENOSSIACETICO ACIDO",0.0
,0008-CF000102-ST01,"2,4-DICLOROFENOSSIACETICO ACIDO",0.0
,0008-CF000102-ST01,ANTIPARASSITARI CICLODIENE,0.0
,0008-CF000102-ST01,TRIFLURALIN,0.0
,0008-CF000102-ST01,METAMIDOFOS,0.0
,0008-CF000102-ST01,TEBUCONAZOLO,0.0
,0008-CF000102-ST01,DIMETOMORF,0.0
,0008-CF000102-ST01,OMETOATO,0.0
,0008-CF000102-ST01,TIACLOPRID,0.0
,0008-CF000102-ST01,ENDOSULFAN,0.0
,0008-CF000102-ST01,DICOFOL,0.0
,0008-CF000102-ST01,SPIROXAMINA,0.0
,0008-CF000102-ST01,ESACLOROBENZENE,0.0
,0008-CF000102-ST01,CIPRODINIL,0.0
,0008-CF000102-ST01,MALATION,0.0
,0008-CF000102-ST01,FENITROTION,0.0
,0008-CF000102-ST01,SIMAZINA,0.0
,0008-CF000102-ST01,CHINOSSIFEN,0.0
,0008-CF000102-ST01,FENHEXAMID,0.0
,0008-CF000102-ST01,AZOSSISTROBINA,0.0
,0035-AT50060-0062,CIBUTRINA,0.0
,0035-CF000102-ST02,LINURON,0.0
,0035-CF000102-ST02,DIMETOATO,0.0
,0035-CF000102-ST02,MCPA,0.0
,0035-CF000102-ST02,"2,4-DICLOROFENOSSIACETICO ACIDO",0.0
,0035-CF000200-ST01,LINURON,0.0
,0035-CF000200-ST01,DIMETOATO,0.0
,0035-CF000200-ST01,MCPA,0.0
